Date,SLV_Open,SLV_High,SLV_Low,SLV_Close,SLV_DR,SLV_Adj Close,SLV_Volume,SPY_Open,SPY_High,SPY_Low,SPY_Close,SPY_Adj Close,SPY_Volume,DJI_Open,DJI_High,DJI_Low,DJI_Close,DJI_Adj Close,DJI_Volume,AG_Open,AG_High,AG_Low,AG_Close,AG_Adj Close,AG_Volume,EU_Open,EU_High,EU_Low,OF_Price,OF_Open,OF_High,OF_Low,OF_Vol.,OS_Price,OS_Open,OS_High,OS_Low,GF_Price,GF_Open,GF_High,GF_Low,GF_Vol.,USB_Price,USB_Open,USB_High,USB_Low,PLT_Open,PLT_High,PLT_Low,PLT_Close,PLT_Adj Close,PLT_Volume,PLD_Price,PLD_Open,PLD_High,PLD_Low,RHO_Open,RHO_High,RHO_Low,RHO_Close,RHO_Adj Close,USDI_Price,USDI_Open,USDI_High,USDI_Low,OIL_Open,OIL_High,OIL_Low,OIL_Close,OIL_Adj Close,OIL_Volume
6/21/2017,15.52,15.59,15.5,15.54,-0.05,15.54,6018900,243.460007,243.589996,242.410004,242.949997,229.287643,55977600,21466.39063,21492.61914,21390,21410.0293,21410.0293,292500000,7.8,8,7.75,7.89,7.89,2328000,1.073791,1.074576,1.07071,50.27,50.63,50.97,50.18,33.75K,44.1,44.78,45.16,44.15,,,,,,2.469,2.467,2.471,2.467,,,,,,,696.8,696.1,697.8,692.6,204,208,204,204,204,100.3,100.24,100.47,100.14,10.2,10.26,10.18,10.25,10.25,5700
6/22/2017,15.68,15.73,15.63,15.68,0.14,15.68,5295700,242.960007,243.529999,242.639999,242.839996,229.183823,44148100,21407.98047,21456.4707,21394.81055,21397.28906,21397.28906,270680000,8.04,8.22,8.02,8.16,8.16,3847100,1.077052,1.0783,1.072984,49.62,50.71,50.93,49.2,687.47K,43.23,44.11,44.4,42.75,,,,,,2.467,2.503,2.52,2.464,,,,,,,696,700.1,702.8,693.5,203,203,199,196.830002,196.830002,100.41,100.36,100.45,100.02,10.35,10.36,10.31,10.31,10.31,10200
6/23/2017,15.83,15.85,15.76,15.79,0.11,15.79,5237700,242.910004,243.509995,242.470001,243.130005,229.457535,66986800,21380.91992,21421.78906,21333.89063,21394.75977,21394.75977,368400000,8.27,8.41,8.21,8.39,8.39,3365400,1.074229,1.0777,1.074229,49.23,49.68,50.22,49.03,517.90K,42.5,43.41,44.23,42.08,,,,,,2.502,2.469,2.522,2.458,,,,,,,699,697,701.8,696,202,204,193.600006,200.070007,200.070007,99.81,100.37,100.47,99.66,10.4,10.54,10.39,10.54,10.54,3000
6/26/2017,15.71,15.74,15.65,15.68,-0.11,15.68,3805400,243.899994,244.380005,243.050003,243.289993,229.608536,56700500,21434.67969,21506.21094,21381.25,21409.55078,21409.55078,241880000,8.18,8.47,8.14,8.37,8.37,2632400,1.073676,1.0819,1.073676,49.56,49.22,49.83,48.87,587.24K,42.77,42.61,43.38,42.32,,,,,,2.469,2.467,2.478,2.449,,,,,,,697.1,698.6,702.6,695.1,200,208,200,209,209,99.68,99.69,99.93,99.55,10.63,10.76,10.63,10.74,10.74,7800
6/27/2017,15.73,15.85,15.68,15.79,0.11,15.79,4350100,243.039993,243.380005,241.309998,241.330002,227.758743,82247700,21411.18945,21440.59961,21310.66016,21310.66016,21310.66016,292170000,8.47,8.52,8.27,8.28,8.28,2434000,1.081128,1.082075,1.077656,49.62,49.36,50.2,48.94,655.72K,43.12,42.86,43.26,42.59,,,,,,2.466,2.473,2.505,2.46,,,,,,,698.4,711.4,711.4,707.05,212,212,203.770004,205.979996,205.979996,99.76,99.75,99.87,99.63,10.44,10.56,10.3,10.39,10.39,40600
6/28/2017,15.89,15.92,15.82,15.92,0.13,15.92,4788000,242.5,243.720001,242.229996,243.490005,229.797272,70042600,21372.35938,21478.75,21372.35938,21454.60938,21454.60938,271510000,8.38,8.48,8.15,8.47,8.47,1990600,1.07897,1.080497,1.077052,48.97,49.22,49.43,48.2,771.19K,43.48,43.19,43.69,42.67,,,,,,2.469,2.482,2.491,2.448,,,,,,,699.65,700.05,702,700,208,208,208,210,210,99.63,99.77,100,99.53,10.48,10.56,10.39,10.4,10.4,14000
6/29/2017,15.74,15.85,15.71,15.73,-0.19,15.73,5030000,243.660004,243.720001,239.960007,241.350006,227.777634,106949700,21487.38086,21487.38086,21197.08008,21287.0293,21287.0293,336750000,8.31,8.4,8.05,8.14,8.14,2982500,1.0784,1.081198,1.07616,49.33,49.27,49.76,48.8,633.99K,43.73,43.5,44.45,43.33,,,,,,2.482,2.482,2.482,2.482,,,,,,,715.9,716.8,718.95,715.9,211,211,211,208,208,99.17,99.47,99.53,98.86,10.3,10.3,10.12,10.2,10.2,5000
6/30/2017,15.72,15.78,15.7,15.71,-0.02,15.71,3820300,242.279999,242.710007,241.580002,241.800003,228.202301,86820700,21348.59961,21426.11914,21325.08008,21349.63086,21349.63086,313260000,8.07,8.39,8.05,8.31,8.31,3063500,1.084599,1.090489,1.083905,48.84,49.17,49.32,48.59,364.39K,44.87,43.73,44.93,43.7,,,,,,2.482,2.451,2.502,2.448,,,,,,,715.75,720.7,720.85,718.3,212,212,212,208.5,208.5,99.71,99.22,99.79,99.11,10.1,10.27,10.1,10.27,10.27,2400
7/3/2017,15.37,15.43,15.23,15.3,-0.41,15.3,7903600,242.880005,243.380005,242.210007,242.210007,228.589279,39153800,21392.30078,21562.75,21391.71094,21479.26953,21479.26953,186810000,8.07,8.15,7.66,7.68,7.68,3589100,1.086272,1.087429,1.084693,47.66,48.78,49.28,47.35,702.38K,44.86,44.92,45.48,44.68,,,,,,2.442,2.525,2.527,2.441,,,,,,,719.8,732.55,732.55,732.55,212.580002,215,212,215.199997,215.199997,100,99.7,100.13,99.67,10.2,10.41,10.2,10.41,10.41,2100
7/5/2017,15.07,15.19,15.04,15.18,-0.12,15.18,9527500,242.630005,243.009995,241.699997,242.770004,229.117767,54427600,21492.83008,21505.35938,21404.75977,21478.16992,21478.16992,273690000,7.72,7.73,7.35,7.55,7.55,6821500,1.081748,1.082649,1.074091,47.82,48.12,48.23,47.3,691.32K,46.34,44.91,46.38,44.91,,,,,,2.53,2.547,2.569,2.527,,,,,,,736.3,738.9,742.3,736.3,215,220,210,211.5,211.5,100.41,99.96,100.6,99.92,10.49,10.51,10.35,10.35,10.35,5200
7/6/2017,15.15,15.17,15.08,15.15,-0.03,15.15,5154500,241.889999,242.029999,240.339996,240.550003,227.022614,65400800,21423.92969,21433.09961,21305.38086,21320.03906,21320.03906,320450000,7.56,7.63,7.28,7.38,7.38,4309200,1.075998,1.0769,1.072191,45.52,47.6,47.75,45.29,943.96K,47.05,46.3,47.12,45.94,,,,,,2.552,2.547,2.57,2.52,,,,,,,738,744,744,744,214,220,214,216.5,216.5,100.35,100.49,100.65,100.25,10.37,10.42,10.37,10.42,10.42,800
7/7/2017,14.95,14.96,14.53,14.73,-0.42,14.73,19192400,241.210007,242.279999,240.559998,242.110001,228.494888,57972300,21354.66016,21425.82031,21350.7207,21414.33984,21414.33984,242240000,7.31,7.32,7.1,7.19,7.19,4386400,1.068753,1.070091,1.067225,46.22,45.51,46.68,43.76,1.02M,45.62,47.07,47.35,44.54,,,,,,2.547,2.525,2.55,2.518,,,,,,,734.5,734.55,740,734.55,212.589996,222,210,219.5,219.5,100.54,100.5,100.69,100.37,10.5,10.55,10.48,10.54,10.54,5100
7/10/2017,14.46,14.9,14.44,14.83,0.1,14.83,14637900,242.110001,242.800003,241.759995,242.369995,228.740265,36663300,21381.23047,21446.39063,21371.10938,21408.51953,21408.51953,270340000,7.12,7.65,7.08,7.63,7.63,4857400,1.066815,1.068376,1.064373,46.43,46.35,46.98,45.73,785.06K,45.33,45.67,46.56,45.2,,,,,,2.523,2.523,2.523,2.523,,,,,,,735.45,732.35,737.8,732.35,217,220,217,222,222,100.54,100.49,100.73,100.42,10.49,10.52,10.49,10.5,10.5,16800
7/11/2017,14.85,15,14.76,14.99,0.16,14.99,7774400,242.369995,242.550003,240.850006,242.190002,228.570404,50354600,21410.16992,21441.61914,21279.30078,21409.07031,21409.07031,247570000,7.61,7.82,7.45,7.8,7.8,3726100,1.067019,1.067464,1.063683,45.88,46.49,46.78,45.53,701.94K,44.33,45.39,45.45,43.81,,,,,,2.516,2.516,2.516,2.516,,,,,,,736.75,729.55,737.45,729.55,215.339996,222,208.600006,217.5,217.5,100.56,100.52,100.85,100.41,10.56,10.56,10.48,10.48,10.48,1900
7/12/2017,15.09,15.12,15.02,15.05,0.06,15.05,8272900,243.300003,244.199997,243.300003,244.009995,230.28804,59610400,21467.92969,21580.78906,21467.92969,21532.14063,21532.14063,267870000,7.81,8,7.72,7.73,7.73,4449300,1.067954,1.068913,1.065405,47.33,46.18,47.78,46.01,819.80K,44.55,44.37,44.86,43.66,,,,,,2.516,2.536,2.547,2.505,,,,,,,728.6,716,731.95,714.1,213.589996,213.589996,213.589996,218.5,218.5,100.67,100.5,100.77,100.38,10.6,10.64,10.59,10.64,10.64,10800
7/13/2017,15.04,15.05,14.84,14.87,-0.18,14.87,7214900,244.020004,244.550003,243.759995,244.419998,230.674973,39471600,21537.18945,21568.7207,21512.35938,21553.08984,21553.08984,232270000,7.74,7.78,7.5,7.54,7.54,3587800,1.067327,1.068399,1.063196,47.83,47.39,48.22,47.34,661.78K,45.76,44.62,45.85,43.87,,,,,,2.538,2.558,2.558,2.494,,,,,,,714.05,712.05,714.9,709.2,209,209,209,217.300003,217.300003,101.18,100.73,101.26,100.52,10.55,10.55,10.55,10.55,10.55,1100
7/14/2017,15.14,15.22,15.01,15.08,0.21,15.08,7841800,244.419998,245.970001,244.309998,245.559998,231.750885,60262700,21532.76953,21681.5293,21521.7207,21637.74023,21637.74023,235590000,7.77,7.95,7.72,7.76,7.76,3906900,1.064305,1.066041,1.061166,47.84,47.81,48.07,47.35,537.49K,45.42,45.8,46.54,45.17,,,,,,2.556,2.559,2.603,2.543,,,,,,,712.4,716.05,718.2,709.95,222,222,212.589996,218.5,218.5,101.02,101.18,101.34,100.94,10.46,10.46,10.3,10.3,10.3,2700
7/17/2017,15.27,15.32,15.22,15.22,0.14,15.22,7567200,245.470001,245.910004,245.330002,245.529999,231.722565,33531900,21633.9707,21661.81055,21617.66016,21629.7207,21629.7207,244780000,7.92,8.12,7.87,7.94,7.94,3254000,1.058425,1.060783,1.057038,48.85,47.85,49.66,47.75,687.15K,46.08,45.47,46.31,45.02,,,,,,2.559,2.616,2.621,2.554,,,,,,,718,717.95,722.55,715.75,215.580002,215.580002,213.589996,209.160004,209.160004,100.71,100.97,101.08,100.58,10.37,10.43,10.37,10.43,10.43,300
7/18/2017,15.37,15.45,15.32,15.38,0.16,15.38,7794600,245.059998,245.720001,244.669998,245.660004,231.845245,42742500,21589.93945,21589.93945,21471.14063,21574.73047,21574.73047,251110000,8.1,8.12,7.97,8,8,2727000,1.059782,1.062948,1.057921,48.66,48.82,49.38,48.17,589.21K,46.64,46.14,46.81,45.86,,,,,,2.614,2.656,2.661,2.608,,,,,,,721.1,718.7,723.2,717.2,196.5,205,196.5,217.190002,217.190002,100.78,100.73,100.82,100.09,10.52,10.64,10.52,10.62,10.62,10400
7/19/2017,15.43,15.48,15.33,15.4,0.02,15.4,5131300,246.020004,247,246.009995,246.990005,233.100464,51034300,21569.25,21640.75,21565.83984,21640.75,21640.75,253040000,8,8.12,7.85,7.87,7.87,2446500,1.060963,1.062383,1.059659,49.07,48.23,49.5,48.03,650.11K,45.98,46.72,46.92,45.92,,,,,,2.658,2.654,2.658,2.654,,,,,,,714.35,716.7,724,714.1,220,222,220,219.289993,219.289993,100.56,100.16,100.6,100.01,10.68,10.7,10.65,10.7,10.7,7600
7/20/2017,15.38,15.53,15.3,15.42,0.02,15.42,7564100,247.279999,247.419998,246.470001,247.100006,233.204254,47135200,21641.53906,21661.91016,21576.96094,21611.7793,21611.7793,313950000,7.83,7.99,7.77,7.94,7.94,1966700,1.067156,1.067806,1.061177,49.35,48.93,49.6,48.05,242.75K,46.25,46.07,47,45.89,,,,,,2.641,2.625,2.692,2.615,,,,,,,719.5,722.6,726.6,713.6,219.5,219.5,219.5,219.5,219.5,100.56,100.58,100.61,100.36,10.7,10.76,10.7,10.76,10.76,3300
7/21/2017,15.57,15.63,15.52,15.6,0.18,15.6,7450400,246.440002,246.910004,246.179993,246.880005,232.996658,82340800,21591.7207,21592.60938,21503.7793,21580.07031,21580.07031,362830000,8.06,8.08,7.85,8,8,2183200,1.061797,1.063151,1.060704,50.33,49.28,50.53,49.28,146.45K,47.16,46.38,47.39,46.27,,,,,,2.628,2.568,2.63,2.548,,,,,,,722.5,717.9,726.6,711.3,223,223,223,223,223,100.29,100.49,100.47,100,10.78,10.78,10.76,10.76,10.76,3600
7/24/2017,15.66,15.67,15.54,15.58,-0.02,15.58,5812700,246.789993,246.979996,246.279999,246.820007,232.940033,46622300,21577.7793,21577.7793,21496.13086,21513.16992,21513.16992,284080000,8.03,8.03,7.64,7.68,7.68,2518000,1.061121,1.066985,1.060974,50.73,50.6,51.06,50.44,30.01K,46.79,47.09,47.55,46.66,,,,,,2.567,2.53,2.57,2.521,,,,,,,714.1,712.4,724.7,712.3,225.990005,227,225.990005,223.300003,223.300003,99.5,100.34,100.4,99.47,10.75,10.91,10.75,10.91,10.91,3400
7/25/2017,15.62,15.72,15.56,15.59,0.01,15.59,6720400,247.679993,247.800003,247.160004,247.419998,233.506287,54915600,21638.56055,21670.61914,21577.36914,21613.42969,21613.42969,304300000,7.73,7.9,7.71,7.88,7.88,3511000,1.064385,1.070859,1.063796,51.47,51.04,51.79,50.57,584.14K,45.59,46.92,47.23,45.55,,,,,,2.532,2.529,2.548,2.514,,,,,,,712.3,712.2,719.3,711.5,223,223,219.589996,225,225,99.74,99.51,99.89,99.51,10.71,10.71,10.68,10.68,10.68,5800
7/26/2017,15.56,15.79,15.52,15.75,0.16,15.75,9831200,247.75,247.789993,247.130005,247.429993,233.515732,47575400,21690.38086,21742.69922,21683.28906,21711.00977,21711.00977,278240000,7.82,8.34,7.72,8.22,8.22,5195500,1.072835,1.073653,1.07016,51.36,51.44,51.88,51.03,736.34K,46.45,45.65,46.56,45.43,,,,,,2.53,2.53,2.53,2.53,,,,,,,712.3,720.3,723.6,709.7,225,226,225,228,228,99.78,99.78,99.85,99.37,10.8,10.8,10.79,10.79,10.79,3300
7/27/2017,15.9,15.9,15.65,15.68,-0.07,15.68,7377200,247.960007,248,245.679993,247.199997,233.29863,70766600,21717.41992,21798.4707,21687.84961,21796.55078,21796.55078,407320000,8.31,8.32,7.97,7.98,7.98,3819500,1.07149,1.077819,1.071065,48.9,51.25,52,48.45,1.15M,48.58,46.52,48.71,46.44,,,,,,2.536,2.527,2.536,2.507,,,,,,,720.4,713.9,725.7,713.3,224.589996,224.589996,224.589996,224.589996,224.589996,99.98,99.83,100.03,99.65,10.85,10.85,10.84,10.84,10.84,300
7/28/2017,15.76,15.84,15.74,15.81,0.13,15.81,5841000,246.649994,247.059998,246.130005,246.910004,233.024963,50088400,21787.50977,21841.17969,21756.11914,21830.31055,21830.31055,285630000,8.05,8.3,8.01,8.2,8.2,2813000,1.071329,1.073756,1.068707,49.8,48.75,49.94,48.18,763.92K,48.72,48.55,48.91,47.9,,,,,,2.532,2.561,2.568,2.516,,,,,,,714.1,730.6,731.8,713.6,229.589996,233,229.589996,231.5,231.5,99.09,98.97,99.33,98.91,10.82,10.82,10.78,10.78,10.78,600
7/31/2017,15.9,15.96,15.86,15.9,0.09,15.9,5672200,247.369995,247.479996,246.529999,246.770004,232.892838,65838700,21863.39063,21929.80078,21861.71094,21891.11914,21891.11914,307610000,8.2,8.4,8.2,8.23,8.23,2916900,1.087536,1.0878,1.082169,49.94,49.93,50.04,49.85,-,49.14,48.73,49.28,48.28,,,,,,2.561,2.577,2.588,2.529,,,,,,,732.3,739.4,743.8,722.8,232.589996,232.589996,232.419998,231,231,98.78,99.05,99.22,98.69,10.72,10.75,10.72,10.75,10.75,600
8/1/2017,15.83,15.92,15.79,15.79,-0.11,15.79,6443600,247.460007,247.5,246.720001,247.320007,233.411926,55050400,21961.41992,21990.96094,21940.81055,21963.91992,21963.91992,328410000,8.16,8.4,8.12,8.19,8.19,2386700,1.086768,1.094092,1.085199,49.97,49.95,50.29,49.52,-,49.77,49.22,49.86,48.91,,,,,,2.577,2.619,2.621,2.575,,,,,,,739.1,735.2,741.8,734.7,220.589996,231,220.589996,229.449997,229.449997,99.05,98.85,99.33,98.73,10.84,10.84,10.84,10.84,10.84,100
8/2/2017,15.69,15.86,15.66,15.67,-0.12,15.67,6322200,247.470001,247.600006,246.369995,247.440002,233.525162,47211200,22004.35938,22036.09961,21967.46094,22016.24023,22016.24023,336820000,8.18,8.2,7.81,7.84,7.84,3498200,1.092848,1.095074,1.086071,49.66,49.93,50.28,49.03,663.49K,50.19,49.88,50.44,49.21,,,,,,2.626,2.612,2.63,2.59,,,,,,,735.1,739.2,743.2,730.2,221.600006,229.449997,221.600006,228,228,99.08,98.95,99.33,98.81,10.65,10.65,10.58,10.6,10.6,1200
8/3/2017,15.72,15.79,15.7,15.72,0.05,15.72,5365400,247.309998,247.339996,246.639999,246.960007,233.072159,40856000,22007.58008,22044.84961,21991.32031,22026.09961,22026.09961,278730000,7.8,7.84,7.67,7.69,7.69,2909200,1.090929,1.093075,1.085258,48.32,49.65,49.71,47.73,779.14K,48.78,50.22,50.44,48.38,,,,,,2.612,2.608,2.612,2.608,,,,,,,739.1,753.5,753.6,738.9,230,230,230,218.600006,218.600006,99.05,99.17,99.25,98.72,10.57,10.57,10.57,10.57,10.57,600
8/4/2017,15.54,15.56,15.31,15.38,-0.34,15.38,12170800,247.520004,247.789993,246.970001,247.410004,233.496872,60191800,22058.39063,22092.81055,22024.64063,22092.81055,22092.81055,253640000,7.31,7.39,6.2,6.24,6.24,13933700,1.086673,1.094811,1.085824,48.36,48.63,49.17,47.9,774.48K,49.58,48.85,49.7,48.6,,,,,,2.608,2.622,2.659,2.606,,,,,,,753.6,757.7,758.5,746.5,229,230,229,229,229,99.08,98.93,99.21,98.89,10.69,10.71,10.44,10.44,10.44,5800
8/7/2017,15.27,15.41,15.27,15.33,-0.05,15.33,4191900,247.490005,247.869995,247.369995,247.869995,233.930969,31995000,22100.19922,22121.15039,22081.9707,22118.41992,22118.41992,213010000,6.35,6.38,6.06,6.09,6.09,6759100,1.090608,1.092538,1.088542,47.66,48.04,48.19,46.74,802.66K,48.93,49.62,49.99,48.81,,,,,,2.621,2.59,2.646,2.565,,,,,,,759,761.6,764.3,753.6,228.794998,228.794998,228.794998,228.794998,228.794998,98.98,99.07,99.22,98.92,10.41,10.44,10.41,10.44,10.44,1100
8/8/2017,15.51,15.58,15.36,15.56,0.23,15.56,7409400,247.509995,248.910004,246.830002,247.259995,233.355255,61719400,22095.14063,22179.10938,22057.28906,22085.33984,22085.33984,262000000,6.25,6.29,5.92,6.09,6.09,6700400,1.090965,1.092538,1.08891,47.4,47.71,48.42,46.86,710.20K,49.52,48.98,49.66,48.52,,,,,,2.59,2.659,2.66,2.586,,,,,,,761.5,763.6,764.6,753.4,218.300003,218.300003,218.300003,218.300003,218.300003,99.21,98.92,99.39,98.89,10.5,10.5,10.36,10.36,10.36,6300
8/9/2017,15.86,16.01,15.83,15.98,0.42,15.98,12546200,246.470001,247.309998,246.059998,247.25,233.345825,62632600,22022.33984,22057.18945,21996.68945,22048.69922,22048.69922,277800000,6.24,6.29,6.06,6.22,6.22,5662900,1.093565,1.093972,1.090572,48.19,47.4,48.4,46.94,825.06K,49.33,49.62,49.77,48.58,,,,,,2.653,2.601,2.657,2.588,,,,,,,763.7,752.5,765,750.3,217.300003,217.300003,217.300003,217.300003,217.300003,98.8,99.35,99.46,98.71,10.34,10.34,10.31,10.31,10.31,11200
8/10/2017,16.26,16.280001,16.1,16.18,0.2,16.18,10522600,246.289993,246.440002,243.699997,243.759995,230.052109,120479500,21988.19922,21988.19922,21843.93945,21844.00977,21844.00977,303310000,6.35,6.8,6.34,6.74,6.74,7682700,1.088874,1.096852,1.08763,45.72,47.98,48.23,45.65,1.18M,48.97,49.33,49.81,48.88,,,,,,2.597,2.602,2.613,2.577,,,,,,,749.75,745.15,745.15,745.15,215,215,215,215,215,98.65,98.77,98.97,98.54,10.39,10.65,10.39,10.65,10.65,3400
8/11/2017,16.09,16.18,16.030001,16.17,-0.01,16.17,6302200,244.020004,244.800003,243.75,244.119995,230.39183,74869900,21883.32031,21911.08984,21842.74023,21858.32031,21858.32031,237790000,6.77,6.78,6.4,6.52,6.52,5693200,1.098141,1.099989,1.095326,45.64,45.85,46.18,45.2,927.70K,49.69,49.03,49.75,48.93,,,,,,2.602,2.608,2.608,2.602,,,,,,,748.95,751,751,751,216.660004,217,216.660004,212.660004,212.660004,99.06,98.79,99.19,98.6,10.48,10.48,10.42,10.42,10.42,700
8/14/2017,16.139999,16.219999,16.08,16.129999,-0.040001,16.129999,5294900,245.589996,246.789993,245.550003,246.539993,232.675751,73291900,21945.64063,22019.23047,21945.64063,21993.71094,21993.71094,235030000,6.43,6.43,6.23,6.28,6.28,3648900,1.096696,1.099626,1.091953,45.83,45.71,46.18,45.27,735.93K,48.52,49.7,50.24,48.38,,,,,,2.608,2.606,2.644,2.586,,,,,,,740.5,737.8,742,732.8,207.330002,207.330002,207.330002,207.330002,207.330002,99.66,99.14,99.69,99.08,10.43,10.49,10.43,10.48,10.48,600
8/15/2017,15.71,15.84,15.68,15.74,-0.389999,15.74,8834000,246.979996,247,246.160004,246.509995,232.647446,55242700,22029.91016,22038.91992,21971.48047,21998.99023,21998.99023,269070000,6.05,6.28,6.02,6.22,6.22,2728600,1.092729,1.0934,1.087264,46.08,45.8,46.71,45.66,666.77K,48.8,48.57,49.02,48.02,,,,,,2.597,2.644,2.658,2.575,,,,,,,737.6,744.1,745.8,735.5,205.009995,208,205.009995,212.050003,212.050003,99.67,99.48,99.72,99.36,10.6,10.6,10.6,10.6,10.6,200
8/16/2017,15.77,16.18,15.77,16.15,0.41,16.15,9820000,247.110001,247.570007,246.449997,246.940002,233.053268,56715500,22031.92969,22085.71094,22002.4707,22024.86914,22024.86914,264920000,6.21,6.6,6.17,6.52,6.52,3663500,1.088696,1.090037,1.085941,46.46,46.01,46.57,45.56,783.32K,47.52,48.8,49.17,47.45,,,,,,2.64,2.653,2.662,2.613,,,,,,,744,745.1,752,743.3,209.800003,209.800003,209.800003,209.800003,209.800003,99.62,99.66,99.89,99.49,10.57,10.57,10.48,10.48,10.48,500
8/17/2017,16.18,16.23,16.040001,16.120001,-0.029999,16.120001,6398700,246.240005,246.600006,243.089996,243.089996,229.419769,128490400,21984.74023,21984.74023,21750.32031,21750.73047,21750.73047,311030000,6.57,6.64,6.46,6.55,6.55,3300000,1.086673,1.0892,1.083999,44.73,45.94,46.49,44.54,924.41K,47.7,47.52,47.92,47.05,,,,,,2.64,2.602,2.651,2.59,,,,,,,745.2,745.1,748.1,741.2,218,218,218,214.25,214.25,99.25,99.63,99.7,99.16,10.52,10.57,10.52,10.54,10.54,1600
8/18/2017,16.209999,16.24,16.040001,16.1,-0.020001,16.1,8798700,242.899994,244.190002,242.199997,242.710007,229.061157,136748000,21724.88086,21793.34961,21641.63086,21674.50977,21674.50977,309070000,6.76,6.77,6.38,6.43,6.43,3949000,1.086602,1.093374,1.085765,44.46,44.69,44.81,44.22,500.94K,46.78,47.74,48.01,46.69,,,,,,2.608,2.595,2.628,2.595,,,,,,,745.2,743.2,751.4,741.1,203.589996,204,203.589996,211,211,98.91,99.15,99.26,98.79,10.68,10.68,10.42,10.46,10.46,2000
8/21/2017,16.120001,16.190001,16.049999,16.07,-0.03,16.07,4983000,242.639999,243.199997,241.830002,242.899994,229.240433,65469700,21671.35938,21718.74023,21600.33984,21703.75,21703.75,277880000,6.45,6.5,6.32,6.41,6.41,2029300,1.092801,1.099,1.092323,44.74,44.25,44.94,44.24,191.82K,46.95,46.84,47.23,46.5,,,,,,2.593,2.595,2.595,2.593,,,,,,,742.9,746.8,748.2,733.9,210.794998,210.794998,210.794998,210.794998,210.794998,98.11,98.88,98.89,98.08,10.47,10.47,10.46,10.47,10.47,1400
8/22/2017,16.139999,16.16,15.95,16.07,0,16.07,5127300,243.570007,245.619995,243.550003,245.440002,231.637604,63140100,21739.7793,21912.83008,21738.13086,21899.89063,21899.89063,244980000,6.38,6.42,6.21,6.26,6.26,2562900,1.098068,1.10893,1.09796,44.2,44.68,45.06,44.05,123.94K,48.63,47.05,48.86,46.9,,,,,,2.597,2.582,2.602,2.53,,,,,,,747.1,744.3,751,744.3,203.600006,209.990005,203.429993,209.940002,209.940002,97.58,98.09,98.13,97.33,10.58,10.58,10.52,10.52,10.52,1200
8/23/2017,16.120001,16.16,16.040001,16.15,0.08,16.15,3175400,244.330002,245.050003,244.160004,244.559998,230.807144,50203800,21850.26953,21866.66016,21808.39063,21812.08984,21812.08984,234810000,6.31,6.37,6.21,6.36,6.36,2251200,1.10957,1.115026,1.108316,43.23,44.11,44.4,42.75,29.57K,47.63,48.98,49.02,47.3,,,,,,2.584,2.597,2.647,2.57,,,,,,,744.5,754,754,743.6,209,209,205,211.649994,211.649994,97.88,97.44,98.07,97.37,10.6,10.76,10.6,10.75,10.75,11200
8/24/2017,16.040001,16.08,15.95,16.030001,-0.119999,16.030001,4151400,245,245.179993,243.75,243.990005,230.26918,50741700,21839.90039,21870.10938,21765.82031,21783.40039,21783.40039,228480000,6.3,6.49,6.25,6.41,6.41,1965000,1.115424,1.117206,1.110494,42.53,43.38,44.2,42.05,1.07M,47.64,47.45,48.03,47.2,,,,,,2.606,2.595,2.615,2.568,,,,,,,753.8,752,754.3,742.5,203.589996,203.589996,203.589996,210.800003,210.800003,97.14,97.85,97.85,97.08,10.71,10.82,10.71,10.82,10.82,3700
8/25/2017,16.18,16.209999,15.81,16.110001,0.08,16.110001,11920100,244.899994,245.610001,244.389999,244.559998,230.807144,64445900,21819.08008,21906.85938,21812.81055,21813.66992,21813.66992,217570000,6.47,6.59,6.35,6.48,6.48,2656800,1.111086,1.119821,1.110075,42.74,42.55,43.32,42.26,668.83K,48.39,47.67,48.53,47.56,,,,,,2.599,2.529,2.6,2.518,,,,,,,751.9,745.7,752.1,742.4,211.990005,212,211.990005,212,212,96.98,97.22,97.44,96.8,10.84,10.89,10.84,10.89,10.89,2100
8/28/2017,16.24,16.52,16.209999,16.5,0.389999,16.5,11081500,245.169998,245.199997,244.089996,244.570007,230.816574,40565600,21832.5,21861.49023,21767.93945,21808.40039,21808.40039,218740000,6.6,7.05,6.52,6.99,6.99,4918900,1.120235,1.126329,1.116233,43.01,42.8,43.2,42.53,690.91K,47.59,48.39,48.47,47.09,,,,,,2.527,2.484,2.541,2.475,,,,,,,741.3,737.4,742.5,734.7,217,217,217,213.5,213.5,97.35,96.95,97.42,96.8,10.95,10.95,10.94,10.94,10.94,3100
8/29/2017,16.67,16.68,16.32,16.42,-0.08,16.42,12355700,243.059998,245.149994,242.929993,244.850006,231.080811,51135700,21718,21879.2207,21673.58008,21865.36914,21865.36914,227340000,7.16,7.25,6.72,6.85,6.85,5718200,1.123709,1.126672,1.119633,43.38,43.16,43.65,42.63,661.35K,47.83,47.65,47.94,47.42,,,,,,2.482,2.48,2.482,2.48,,,,,,,737.9,717.1,740.9,713.4,210,210,209,211,211,97.24,97.34,97.47,97.03,10.94,10.94,10.94,10.94,10.94,500
